collatz_weight,c_real,status,final_real,final_imag,max_abs,tail_max_delta
1.000000,1.799621802,escaped,48880.4171727,0,48880.4171727,inf
1.000000,1.80171301446,escaped,179915.421823,0,179915.421823,inf
1.000000,1.80380422692,escaped,660897.013859,0,660897.013859,inf
1.000000,1.80589543938,escaped,10.6358059469,0,10.6358059469,inf
1.000000,1.80798665184,escaped,10.6851562977,0,10.6851562977,inf
1.000000,1.81007786429,escaped,10.7346781896,0,10.7346781896,inf
1.000000,1.81216907675,escaped,10.7843720195,0,10.7843720195,inf
1.000000,1.81426028921,escaped,10.8342381851,0,10.8342381851,inf
1.000000,1.81635150167,escaped,10.8842770843,0,10.8842770843,inf
1.000000,1.81844271413,escaped,10.9344891156,0,10.9344891156,inf
1.000000,1.82053392659,escaped,10.9848746778,0,10.9848746778,inf
1.000000,1.82262513904,escaped,11.0354341702,0,11.0354341702,inf
1.000000,1.8247163515,escaped,11.0861679928,0,11.0861679928,inf
1.000000,1.82680756396,escaped,11.1370765457,0,11.1370765457,inf
1.000000,1.82889877642,escaped,11.1881602297,0,11.1881602297,inf
1.000000,1.83098998888,escaped,11.239419446,0,11.239419446,inf
1.000000,1.83308120133,escaped,11.2908545963,0,11.2908545963,inf
1.000000,1.83517241379,escaped,11.3424660825,0,11.3424660825,inf
1.000000,1.83726362625,escaped,11.3942543074,0,11.3942543074,inf
1.000000,1.83935483871,escaped,11.4462196739,0,11.4462196739,inf
1.000000,1.84144605117,escaped,307915.257094,0,307915.257094,inf
1.000000,1.84353726363,escaped,74717.7789698,0,74717.7789698,inf
1.000000,1.84562847608,escaped,18424.6548618,0,18424.6548618,inf
1.000000,1.84771968854,escaped,4811.54863056,0,4811.54863056,inf
1.000000,1.849810901,escaped,1386.2688306,0,1386.2688306,inf
1.000000,1.85190211346,escaped,458.33422448,0,458.33422448,inf
1.000000,1.85399332592,escaped,180.384318337,0,180.384318337,inf
1.000000,1.85608453838,escaped,87.3210173221,0,87.3210173221,inf
1.000000,1.85817575083,escaped,53.456748575,0,53.456748575,inf
1.000000,1.86026696329,escaped,42.2978041861,0,42.2978041861,inf
1.000000,1.86235817575,escaped,43.9104080844,0,43.9104080844,inf
1.000000,1.86444938821,escaped,60.2544850666,0,60.2544850666,inf
1.000000,1.86654060067,escaped,109.229937715,0,109.229937715,inf
1.000000,1.86863181313,escaped,259.288969911,0,259.288969911,inf
1.000000,1.87072302558,escaped,792.251940916,0,792.251940916,inf
1.000000,1.87281423804,escaped,3038.1511903,0,3038.1511903,inf
1.000000,1.8749054505,escaped,14149.5801731,0,14149.5801731,inf
1.000000,1.87699666296,escaped,76912.7875953,0,76912.7875953,inf
1.000000,1.87908787542,escaped,466171.354463,0,466171.354463,inf
1.000000,1.88117908788,escaped,12.5233514633,0,12.5233514633,inf
1.000000,1.88327030033,escaped,12.5791307149,0,12.5791307149,inf
1.000000,1.88536151279,escaped,12.6350960909,0,12.6350960909,inf
1.000000,1.88745272525,escaped,12.6912480046,0,12.6912480046,inf
1.000000,1.88954393771,escaped,12.7475868703,0,12.7475868703,inf
1.000000,1.89163515017,escaped,12.8041131023,0,12.8041131023,inf
1.000000,1.89372636263,escaped,12.8608271156,0,12.8608271156,inf
1.000000,1.89581757508,escaped,12.9177293257,0,12.9177293257,inf
1.000000,1.89790878754,escaped,12.9748201484,0,12.9748201484,inf
1.000000,1.9,escaped,13.0321,0,13.0321,inf
0.800000,0.02,bounded,0.999996072886,0,1,0.999994399796
0.800000,0.0220912124583,bounded,0.999994632878,0,1,0.999992286653
0.800000,0.0241824249166,bounded,0.999992873519,0,1,0.9999896825
0.800000,0.0262736373749,bounded,0.999990762242,0,1,0.999986531597
0.800000,0.0283648498331,bounded,0.999988266569,0,1,0.999982777472
0.800000,0.0304560622914,bounded,0.999985354139,0,1,0.999978362991
0.800000,0.0325472747497,bounded,0.99998199274,0,1,0.999973230414
0.800000,0.034638487208,bounded,0.999978150324,0,1,0.999967321451
0.800000,0.0367296996663,bounded,0.999973795032,0,1,0.999960577302
0.800000,0.0388209121246,bounded,0.999968895202,0,1,0.999952938703
0.800000,0.0409121245829,bounded,0.999963419389,0,1,0.999944345952
0.800000,0.0430033370412,bounded,0.999957336366,0,1,0.999934738942
0.800000,0.0450945494994,bounded,0.999950615142,0,1,0.999924057188
0.800000,0.0471857619577,bounded,0.999943224965,0,1,0.99991223985
0.800000,0.049276974416,bounded,0.999935135324,0,1,0.999899225751
0.800000,0.0513681868743,bounded,0.999926315962,0,1,0.999884953397
0.800000,0.0534593993326,bounded,0.999916736873,0,1,0.999869360994
0.800000,0.0555506117909,bounded,0.999906368307,0,1,0.999852386459
0.800000,0.0576418242492,bounded,0.999895180776,0,1,0.999833967437
0.800000,0.0597330367075,bounded,0.999883145048,0,1,0.999814041309
0.800000,0.0618242491657,bounded,0.999870232156,0,1,0.999792545202
0.800000,0.063915461624,bounded,0.999856413393,0,1,0.999769416002
0.800000,0.0660066740823,bounded,0.999841660314,0,1,0.999744590354
0.800000,0.0680978865406,bounded,0.999825944739,0,1,0.999718004679
0.800000,0.0701890989989,bounded,0.999809238745,0,1,0.999689595169
0.800000,0.0722803114572,bounded,0.999791514673,0,1,0.999659297802
0.800000,0.0743715239155,bounded,0.999772745121,0,1,0.999627048339
0.800000,0.0764627363737,bounded,0.999752902946,0,1,0.999592782333
0.800000,0.078553948832,bounded,0.999731961259,0,1,0.999556435129
0.800000,0.0806451612903,bounded,0.999709893428,0,1,0.999517941867
0.800000,0.0827363737486,bounded,0.99968667307,0,1,0.999477237486
0.800000,0.0848275862069,bounded,0.999662274053,0,1,0.999434256724
0.800000,0.0869187986652,bounded,0.999636670491,0,1,0.99938893412
0.800000,0.0890100111235,bounded,0.999609836744,0,1,0.999341204013
0.800000,0.0911012235818,bounded,0.999581747411,0,1,0.999291000544
0.800000,0.09319243604,bounded,0.999552377332,0,1,0.999238257657
0.800000,0.0952836484983,bounded,0.99952170158,0,1,0.999182909096
0.800000,0.0973748609566,bounded,0.999489695462,0,1,0.999124888404
0.800000,0.0994660734149,bounded,0.999456334513,0,1,0.999064128928
0.800000,0.101557285873,bounded,0.999421594493,0,1,0.999000563808
0.800000,0.103648498331,bounded,0.999385451385,0,1,0.998934125985
0.800000,0.10573971079,bounded,0.99934788139,0,1,0.998864748193
0.800000,0.107830923248,bounded,0.999308860922,0,1,0.998792362958
0.800000,0.109922135706,bounded,0.999268366607,0,1,0.998716902598
0.800000,0.112013348165,bounded,0.999226375278,0,1,0.99863829922
0.800000,0.114104560623,bounded,0.99918286397,0,1,0.998556484714
0.800000,0.116195773081,bounded,0.999137809916,0,1,0.998471390754
0.800000,0.118286985539,bounded,0.999091190546,0,1,0.998382948793
0.800000,0.120378197998,bounded,0.999042983478,0,1,0.99829109006
0.800000,0.122469410456,bounded,0.998993166517,0,1,0.998195745558
0.800000,0.124560622914,bounded,0.99894171765,0,1,0.998096846058
0.800000,0.126651835373,bounded,0.99888861504,0,1,0.997994322095
0.800000,0.128743047831,bounded,0.998833837024,0,1,0.997888103967
0.800000,0.130834260289,bounded,0.998777362106,0,1,0.997778121729
0.800000,0.132925472747,bounded,0.998719168955,0,1,0.997664305188
0.800000,0.135016685206,bounded,0.998659236398,0,1,0.9975465839
0.800000,0.137107897664,bounded,0.998597543416,0,1,0.997424887167
0.800000,0.139199110122,bounded,0.998534069139,0,1,0.997299144026
0.800000,0.141290322581,bounded,0.998468792842,0,1,0.997169283253
0.800000,0.143381535039,bounded,0.998401693939,0,1,0.99703523335
0.800000,0.145472747497,bounded,0.998332751977,0,1,0.996896922546
0.800000,0.147563959956,bounded,0.998261946634,0,1,0.996754278786
0.800000,0.149655172414,bounded,0.998189257711,0,1,0.996607229734
0.800000,0.151746384872,bounded,0.998114665129,0,1,0.996455702756
0.800000,0.15383759733,bounded,0.99803814892,0,1,0.996299624927
0.800000,0.155928809789,bounded,0.997959689226,0,1,0.996138923014
0.800000,0.158020022247,bounded,0.99787926629,0,1,0.995973523477
0.800000,0.160111234705,bounded,0.997796860453,0,1,0.995803352464
0.800000,0.162202447164,bounded,0.997712452148,0,1,0.995628335797
0.800000,0.164293659622,bounded,0.997626021892,0,1,0.995448398975
0.800000,0.16638487208,bounded,0.997537550283,0,1,0.995263467162
0.800000,0.168476084538,bounded,0.997447017992,0,1,0.99507346518
0.800000,0.170567296997,bounded,0.99735440576,0,1,0.994878317508
0.800000,0.172658509455,bounded,0.997259694387,0,1,0.99467794827
0.800000,0.174749721913,bounded,0.997162864732,0,1,0.994472281228
0.800000,0.176840934372,bounded,0.997063897703,0,1,0.994261239781
0.800000,0.17893214683,bounded,0.996962774251,0,1,0.994044746949
0.800000,0.181023359288,bounded,0.996859475364,0,1,0.993822725373
0.800000,0.183114571746,bounded,0.996753982062,0,1,0.993595097305
0.800000,0.185205784205,bounded,0.996646275387,0,1,0.993361784598
0.800000,0.187296996663,bounded,0.996536336401,0,1,0.993122708705
0.800000,0.189388209121,bounded,0.996424146175,0,1,0.992877790661
0.800000,0.19147942158,bounded,0.996309685786,0,1,0.992626951087
0.800000,0.193570634038,bounded,0.996192936306,0,1,0.992370110171
0.800000,0.195661846496,bounded,0.996073878798,0,1,0.992107187666
0.800000,0.197753058954,bounded,0.995952494307,0,1,0.991838102882
0.800000,0.199844271413,bounded,0.995828763856,0,1,0.991562774671
0.800000,0.201935483871,bounded,0.995702668433,0,1,0.991281121427
0.800000,0.204026696329,bounded,0.99557418899,0,1,0.990993061071
0.800000,0.206117908788,bounded,0.995443306429,0,1,0.990698511042
0.800000,0.208209121246,bounded,0.995310001601,0,1,0.990397388291
0.800000,0.210300333704,bounded,0.995174255292,0,1,0.99008960927
0.800000,0.212391546162,bounded,0.995036048219,0,1,0.989775089921
0.800000,0.214482758621,bounded,0.994895361019,0,1,0.989453745669
0.800000,0.216573971079,bounded,0.994752174244,0,1,0.989125491409
0.800000,0.218665183537,bounded,0.994606468351,0,1,0.988790241498
0.800000,0.220756395996,bounded,0.994458223694,0,1,0.988447909743
0.800000,0.222847608454,bounded,0.994307420512,0,1,0.988098409391
0.800000,0.224938820912,bounded,0.994154038926,0,1,0.987741653119
0.800000,0.22703003337,bounded,0.993998058926,0,1,0.987377553022
0.800000,0.229121245829,bounded,0.993839460364,0,1,0.987006020602
0.800000,0.231212458287,bounded,0.993678222943,0,1,0.986626966756
0.800000,0.233303670745,bounded,0.99351432621,0,1,0.986240301764
0.800000,0.235394883204,bounded,0.993347749541,0,1,0.98584593528
0.800000,0.237486095662,bounded,0.993178472141,0,1,0.985443776316
0.800000,0.23957730812,bounded,0.993006473023,0,1,0.985033733229
0.800000,0.241668520578,bounded,0.992831731007,0,1,0.984615713714
0.800000,0.243759733037,bounded,0.992654224703,0,1,0.984189624784
0.800000,0.245850945495,bounded,0.992473932507,0,1,0.983755372762
0.800000,0.247942157953,bounded,0.992290832584,0,1,0.983312863264
0.800000,0.250033370412,bounded,0.992104902861,0,1,0.982862001186
0.800000,0.25212458287,bounded,0.991916121016,0,1,0.982402690691
0.800000,0.254215795328,bounded,0.991724464465,0,1,0.981934835193
0.800000,0.256307007786,bounded,0.991529910351,0,1,0.981458337343
0.800000,0.258398220245,bounded,0.991332435535,0,1,0.980973099015
0.800000,0.260489432703,bounded,0.991132016581,0,1,0.980479021286
0.800000,0.262580645161,bounded,0.990928629743,0,1,0.979976004427
0.800000,0.26467185762,bounded,0.990722250958,0,1,0.979463947879
0.800000,0.266763070078,bounded,0.990512855827,0,1,0.978942750244
0.800000,0.268854282536,bounded,0.990300419609,0,1,0.978412309262
0.800000,0.270945494994,bounded,0.9900849172,0,1,0.977872521799
0.800000,0.273036707453,bounded,0.989866323128,0,1,0.977323283823
0.800000,0.275127919911,bounded,0.989644611534,0,1,0.976764490391
0.800000,0.277219132369,bounded,0.989419756159,0,1,0.97619603563
0.800000,0.279310344828,bounded,0.989191730332,0,1,0.975617812713
0.800000,0.281401557286,bounded,0.988960506954,0,1,0.975029713848
0.800000,0.283492769744,bounded,0.988726058485,0,1,0.974431630248
0.800000,0.285583982202,bounded,0.988488356926,0,1,0.97382345212
0.800000,0.287675194661,bounded,0.988247373807,0,1,0.973205068638
0.800000,0.289766407119,bounded,0.98800308017,0,1,0.972576367923
0.800000,0.291857619577,bounded,0.987755446554,0,1,0.971937237023
0.800000,0.293948832036,bounded,0.987504442977,0,1,0.971287561888
0.800000,0.296040044494,bounded,0.987250038923,0,1,0.970627227348
0.800000,0.298131256952,bounded,0.986992203321,0,1,0.96995611709
0.800000,0.30022246941,bounded,0.986730904531,0,1,0.969274113634
0.800000,0.302313681869,bounded,0.986466110326,0,1,0.968581098305
0.800000,0.304404894327,bounded,0.986197787874,0,1,0.967876951212
0.800000,0.306496106785,bounded,0.985925903718,0,1,0.967161551222
0.800000,0.308587319244,bounded,0.98565042376,0,1,0.966434775926
0.800000,0.310678531702,bounded,0.985371313242,0,1,0.965696501623
0.800000,0.31276974416,bounded,0.985088536722,0,1,0.964946603283
0.800000,0.314860956618,bounded,0.984802058063,0,1,0.964184954521
0.800000,0.316952169077,bounded,0.984511840404,0,1,0.96341142757
0.800000,0.319043381535,bounded,0.984217846144,0,1,0.962625893245
0.800000,0.321134593993,bounded,0.983920036921,0,1,0.96182822092
0.800000,0.323225806452,bounded,0.983618373589,0,1,0.961018278489
0.800000,0.32531701891,bounded,0.983312816196,0,1,0.960195932335
0.800000,0.327408231368,bounded,0.983003323962,0,1,0.959361047301
0.800000,0.329499443826,bounded,0.982689855259,0,1,0.95851348665
0.800000,0.331590656285,bounded,0.982372367581,0,1,0.957653112032
0.800000,0.333681868743,bounded,0.982050817527,0,1,0.956779783448
0.800000,0.335773081201,bounded,0.981725160772,0,1,0.955893359212
0.800000,0.33786429366,bounded,0.981395352045,0,1,0.954993695915
0.800000,0.339955506118,bounded,0.981061345099,0,1,0.954080648382
0.800000,0.342046718576,bounded,0.98072309269,0,1,0.953154069636
0.800000,0.344137931034,bounded,0.98038054655,0,1,0.952213810853
0.800000,0.346229143493,bounded,0.980033657355,0,1,0.951259721322
0.800000,0.348320355951,bounded,0.979682374701,0,1,0.950291648402
0.800000,0.350411568409,bounded,0.979326647076,0,1,0.949309437473
0.800000,0.352502780868,bounded,0.978966421826,0,1,0.948312931894
0.800000,0.354593993326,bounded,0.978601645131,0,1,0.947301972957
0.800000,0.356685205784,bounded,0.978232261973,0,1,0.946276399833
0.800000,0.358776418242,bounded,0.977858216101,0,1,0.945236049527
0.800000,0.360867630701,bounded,0.977479450004,0,1,0.944180756824
0.800000,0.362958843159,bounded,0.977095904875,0,1,0.943110354238
0.800000,0.365050055617,bounded,0.976707520578,0,1,0.942024671957
0.800000,0.367141268076,bounded,0.976314235616,0,1,0.940923537786
0.800000,0.369232480534,bounded,0.975915987094,0,1,0.939806777094
0.800000,0.371323692992,bounded,0.975512710682,0,1,0.93867421275
0.800000,0.373414905451,bounded,0.975104340581,0,1,0.937525665064
0.800000,0.375506117909,bounded,0.974690809482,0,1,0.936360951727
0.800000,0.377597330367,bounded,0.974272048532,0,1,0.935179887744
0.800000,0.379688542825,bounded,0.973847987289,0,1,0.93398228537
0.800000,0.381779755284,bounded,0.973418553686,0,1,0.932767954041
0.800000,0.383870967742,bounded,0.972983673986,0,1,0.931536700302
0.800000,0.3859621802,bounded,0.972543272743,0,1,0.930288327742
0.800000,0.388053392659,bounded,0.972097272756,0,1,0.929022636911
0.800000,0.390144605117,bounded,0.971645595022,0,1,0.927739425251
0.800000,0.392235817575,bounded,0.971188158697,0,1,0.926438487013
0.800000,0.394327030033,bounded,0.970724881041,0,1,0.925119613178
0.800000,0.396418242492,bounded,0.970255677374,0,1,0.923782591373
0.800000,0.39850945495,bounded,0.969780461028,0,1,0.922427205787
0.800000,0.400600667408,bounded,0.969299143291,0,1,0.921053237078
0.800000,0.402691879867,bounded,0.968811633359,0,1,0.919660462287
0.800000,0.404783092325,bounded,0.968317838279,0,1,0.918248654742
0.800000,0.406874304783,bounded,0.967817662899,0,1,0.916817583958
0.800000,0.408965517241,bounded,0.967311009805,0,1,0.915367015544
0.800000,0.4110567297,bounded,0.966797779267,0,1,0.91389671109
0.800000,0.413147942158,bounded,0.966277869177,0,1,0.912406428072
0.800000,0.415239154616,bounded,0.965751174991,0,1,0.910895919733
0.800000,0.417330367075,bounded,0.96521758966,0,1,0.909364934973
0.800000,0.419421579533,bounded,0.964677003571,0,1,0.907813218234
0.800000,0.421512791991,bounded,0.964129304475,0,1,0.906240509375
0.800000,0.423604004449,bounded,0.963574377421,0,1,0.904646543552
0.800000,0.425695216908,bounded,0.963012104686,0,1,0.903031051085
0.800000,0.427786429366,bounded,0.962442365697,0,1,0.901393757326
0.800000,0.429877641824,bounded,0.961865036963,0,1,0.899734382525
0.800000,0.431968854283,bounded,0.961279991989,0,1,0.89805264168
0.800000,0.434060066741,bounded,0.960687101205,0,1,0.896348244398
0.800000,0.436151279199,bounded,0.960086231876,0,1,0.894620894739
0.800000,0.438242491657,bounded,0.959477248022,0,1,0.892870291057
0.800000,0.440333704116,bounded,0.958860010327,0,1,0.891096125842
0.800000,0.442424916574,bounded,0.958234376053,0,1,0.889298085545
0.800000,0.444516129032,bounded,0.957600198939,0,1,0.88747585041
0.800000,0.446607341491,bounded,0.956957329114,0,1,0.885629094289
0.800000,0.448698553949,bounded,0.956305612989,0,1,0.883757484454
0.800000,0.450789766407,bounded,0.955644893159,0,1,0.881860681408
0.800000,0.452880978865,bounded,0.954975008293,0,1,0.879938338678
0.800000,0.454972191324,bounded,0.95429579303,0,1,0.877990102608
0.800000,0.457063403782,bounded,0.953607077856,0,1,0.876015612147
0.800000,0.45915461624,bounded,0.952908688993,0,1,0.874014498616
0.800000,0.461245828699,bounded,0.952200448275,0,1,0.871986385483
0.800000,0.463337041157,bounded,0.951482173021,0,1,0.869930888116
0.800000,0.465428253615,bounded,0.950753675902,0,1,0.867847613534
0.800000,0.467519466073,bounded,0.950014764811,0,1,0.865736160142
0.800000,0.469610678532,bounded,0.949265242713,0,1,0.863596117467
0.800000,0.47170189099,bounded,0.948504907506,0,1,0.861427065866
0.800000,0.473793103448,bounded,0.947733551869,0,1,0.859228576241
0.800000,0.475884315907,bounded,0.946950963097,0,1,0.857000209726
0.800000,0.477975528365,bounded,0.946156922946,0,1,0.854741517375
0.800000,0.480066740823,bounded,0.945351207456,0,1,0.852452039827
0.800000,0.482157953281,bounded,0.944533586777,0,1,0.850131306962
0.800000,0.48424916574,bounded,0.943703824983,0,1,0.847778837539
0.800000,0.486340378198,bounded,0.942861679883,0,1,0.845394138823
0.800000,0.488431590656,bounded,0.942006902815,0,1,0.842976706195
0.800000,0.490522803115,bounded,0.941139238444,0,1,0.840526022739
0.800000,0.492614015573,bounded,0.940258424539,0,1,0.838041558817
0.800000,0.494705228031,bounded,0.939364191753,0,1,0.835522771626
0.800000,0.496796440489,bounded,0.938456263377,0,1,0.832969104728
0.800000,0.498887652948,bounded,0.937534355103,0,1,0.830379987565
0.800000,0.500978865406,bounded,0.936598174756,0,1,0.827754834952
0.800000,0.503070077864,bounded,0.935647422033,0,1,0.825093046535
0.800000,0.505161290323,bounded,0.934681788213,0,1,0.822394006243
0.800000,0.507252502781,bounded,0.933700955865,0,1,0.819657081695
0.800000,0.509343715239,bounded,0.932704598539,0,1,0.816881623589
0.800000,0.511434927697,bounded,0.931692380437,0,1,0.814066965058
0.800000,0.513526140156,bounded,0.930663956078,0,1,0.811212420993
0.800000,0.515617352614,bounded,0.929618969937,0,1,0.808317287338
0.800000,0.517708565072,bounded,0.928557056071,0,1,0.805380840336
0.800000,0.519799777531,bounded,0.927477837725,0,1,0.802402335753
0.800000,0.521890989989,bounded,0.92638092692,0,1,0.799381008049
0.800000,0.523982202447,bounded,0.925265924011,0,1,0.79631606951
0.800000,0.526073414905,bounded,0.924132417233,0,1,0.793206709333
0.800000,0.528164627364,bounded,0.922979982219,0,1,0.790052092663
0.800000,0.530255839822,bounded,0.921808181484,0,1,0.786851359576
0.800000,0.53234705228,bounded,0.920616563892,0,1,0.783603624001
0.800000,0.534438264739,bounded,0.919404664086,0,1,0.780307972593
0.800000,0.536529477197,bounded,0.918172001891,0,1,0.776963463525
0.800000,0.538620689655,bounded,0.916918081674,0,1,0.773569125229
0.800000,0.540711902113,bounded,0.915642391677,0,1,0.770123955045
0.800000,0.542803114572,bounded,0.914344403304,0,1,0.766626917802
0.800000,0.54489432703,bounded,0.913023570366,0,1,0.763076944311
0.800000,0.546985539488,bounded,0.911679328282,0,1,0.759472929759
0.800000,0.549076751947,bounded,0.910311093228,0,1,0.755813732011
0.800000,0.551167964405,bounded,0.908918261235,0,1,0.7520981698
0.800000,0.553259176863,bounded,0.90750020723,0,1,0.748325020808
0.800000,0.555350389321,bounded,0.906056284005,0,1,0.744493019608
0.800000,0.55744160178,bounded,0.904585821137,0,1,0.740600855489
0.800000,0.559532814238,bounded,0.903088123816,0,1,0.736647170118
0.800000,0.561624026696,bounded,0.901562471606,0,1,0.732630555054
0.800000,0.563715239155,bounded,0.900008117114,0,1,0.728549549083
0.800000,0.565806451613,bounded,0.898424284569,0,1,0.724402635372
0.800000,0.567897664071,bounded,0.896810168297,0,1,0.72018823841
0.800000,0.569988876529,bounded,0.895164931087,0,1,0.715904720735
0.800000,0.572080088988,bounded,0.893487702432,0,1,0.711550379415
0.800000,0.574171301446,bounded,0.891777576643,0,1,0.707123442264
0.800000,0.576262513904,bounded,0.890033610816,0,1,0.702622063766
0.800000,0.578353726363,bounded,0.888254822634,0,1,0.698044320687
0.800000,0.580444938821,bounded,0.88644018801,0,1,0.693388207328
0.800000,0.582536151279,bounded,0.884588638519,0,1,0.688651630403
0.800000,0.584627363737,bounded,0.882699058633,0,1,0.683832403487
0.800000,0.586718576196,bounded,0.880770282717,0,1,0.678928241003
0.800000,0.588809788654,bounded,0.878801091768,0,1,0.673936751688
0.800000,0.590901001112,bounded,0.876790209865,0,1,0.668855431486
0.800000,0.592992213571,bounded,0.874736300308,0,1,0.663681655813
0.800000,0.595083426029,bounded,0.8726379614,0,1,0.658412671105
0.800000,0.597174638487,bounded,0.870493721834,0,1,0.653045585588
0.800000,0.599265850945,bounded,0.868302035645,0,1,0.647577359164
0.800000,0.601357063404,bounded,0.866061276664,0,1,0.64200479231
0.800000,0.603448275862,bounded,0.863769732426,0,1,0.636324513877
0.800000,0.60553948832,bounded,0.86142559745,0,1,0.630532967637
0.800000,0.607630700779,bounded,0.85902696582,0,1,0.624626397435
0.800000,0.609721913237,bounded,0.856571822972,0,1,0.618600830739
0.800000,0.611813125695,bounded,0.854058036577,0,1,0.612452060405
0.800000,0.613904338154,bounded,0.851483346404,0,1,0.606175624369
0.800000,0.615995550612,bounded,0.848845353002,0,1,0.599766783012
0.800000,0.61808676307,bounded,0.846141505051,0,1,0.593220493835
0.800000,0.620177975528,bounded,0.843369085158,0,1,0.586531383039
0.800000,0.622269187987,bounded,0.840525193882,0,1,0.579693713559
0.800000,0.624360400445,bounded,0.837606731692,0,1,0.572701348951
0.800000,0.626451612903,bounded,0.834610378522,0,1,0.565547712498
0.800000,0.628542825362,bounded,0.831532570524,0,1,0.558225740689
0.800000,0.63063403782,bounded,0.828369473528,0,1,0.550727830125
0.800000,0.632725250278,bounded,0.825116952624,0,1,0.543045776656
0.800000,0.634816462736,bounded,0.821770537127,0,1,0.535170705303
0.800000,0.636907675195,bounded,0.818325380069,0,1,0.527092989208
0.800000,0.638998887653,bounded,0.814776211094,0,1,0.51880215541
0.800000,0.641090100111,bounded,0.811117281408,0,1,0.510286774732
0.800000,0.64318131257,bounded,0.807342299082,0,1,0.501534332349
0.800000,0.645272525028,bounded,0.80344435252,0,1,0.492531074718
0.800000,0.647363737486,bounded,0.799415819358,0,1,0.483261827343
0.800000,0.649454949944,bounded,0.795248257213,0,1,0.473709776255
0.800000,0.651546162403,bounded,0.790932271652,0,1,0.463856203932
0.800000,0.653637374861,bounded,0.786457355272,0,1,0.453680167428
0.800000,0.655728587319,bounded,0.781811689737,0,1,0.443158102427
0.800000,0.657819799778,bounded,0.776981899745,0,1,0.432263331155
0.800000,0.659911012236,bounded,0.771952743801,0,1,0.420965443901
0.800000,0.662002224694,bounded,0.766706720679,0,1,0.409229511922
0.800000,0.664093437152,bounded,0.761223561573,0,1,0.397015071706
0.800000,0.666184649611,bounded,0.75547956439,0,1,0.384274793553
0.800000,0.668275862069,bounded,0.749446705589,0,1,0.370952705216
0.800000,0.670367074527,bounded,0.743091431068,0,1,0.356981773655
0.800000,0.672458286986,bounded,0.736372971495,0,1,0.342280535668
0.800000,0.674549499444,bounded,0.729240930711,0,1,0.326748274695
0.800000,0.676640711902,bounded,0.721631721744,0,1,0.310257892909
0.800000,0.67873192436,bounded,0.713463094703,0,1,0.292644967872
0.800000,0.680823136819,bounded,0.704625334859,0,1,0.273690156495
0.800000,0.682914349277,bounded,0.69496626856,0,1,0.253089273755
0.800000,0.685005561735,bounded,0.684263891954,0,1,0.230399093074
0.800000,0.687096774194,bounded,0.672172871682,0,1,0.204934395293
0.800000,0.689187986652,bounded,0.658121093765,0,1,0.175586804658
0.800000,0.69127919911,bounded,0.641200370024,0,1,0.140719998107
0.800000,0.693370411568,bounded,0.620790918098,0,1,0.0995287969635
0.800000,0.695461624027,bounded,0.599881113882,0,1,0.0574769889919
0.800000,0.697552836485,bounded,0.585502094711,0,1,0.0264958117057
0.800000,0.699644048943,bounded,0.579330639424,0,1,0.0103706383836
0.800000,0.701735261402,bounded,0.577859267471,0,1,0.00369076439726
0.800000,0.70382647386,bounded,0.578277106348,0,1,0.0012410749938
0.800000,0.705917686318,bounded,0.57934693119,0,1,0.000401629935024
0.800000,0.708008898776,bounded,0.580628413171,0,1,0.000126240999136
0.800000,0.710100111235,bounded,0.581979465389,0,1,3.87370319402e-05
0.800000,0.712191323693,bounded,0.583356814912,0,1,1.16391561737e-05
0.800000,0.714282536151,bounded,0.58474784715,0,1,3.43098834421e-06
0.800000,0.71637374861,bounded,0.586149057842,0,1,9.93496554247e-07
0.800000,0.718464961068,bounded,0.587559564455,0,1,2.8283220721e-07
0.800000,0.720556173526,bounded,0.588979220303,0,1,7.92050166565e-08
0.800000,0.722647385984,bounded,0.590408081787,0,1,2.18273302766e-08
0.800000,0.724738598443,bounded,0.591846261535,0,1,5.92073623462e-09
0.800000,0.726829810901,bounded,0.593293888815,0,1,1.58101753911e-09
0.800000,0.728921023359,converged,0.594751099123,0,1,4.15631973283e-10
0.800000,0.731012235818,converged,0.59621803152,0,1,1.07569730901e-10
0.800000,0.733103448276,converged,0.597694828013,0,1,2.74070766082e-11
0.800000,0.735194660734,converged,0.599181633449,0,1,6.87327972315e-12
0.800000,0.737285873192,converged,0.600678595545,0,1,1.69642078163e-12
0.800000,0.739377085651,converged,0.602185864949,0,1,4.12225809043e-13
0.800000,0.741468298109,converged,0.603703595319,0,1,9.88098491916e-14
0.800000,0.743559510567,converged,0.605231943397,0,1,2.30926389122e-14
0.800000,0.745650723026,converged,0.606771069089,0,1,5.10702591328e-15
0.800000,0.747741935484,converged,0.608321135554,0,1,1.22124532709e-15
0.800000,0.749833147942,converged,0.609882309286,0,1,2.22044604925e-16
0.800000,0.7519243604,converged,0.611454760203,0,1,9.99200722163e-16
0.800000,0.754015572859,converged,0.613038661742,0,1,4.4408920985e-16
0.800000,0.756106785317,converged,0.614634190953,0,1,6.66133814775e-16
0.800000,0.758197997775,converged,0.616241528593,0,1,3.33066907388e-16
0.800000,0.760289210234,converged,0.617860859232,0,1,6.66133814775e-16
0.800000,0.762380422692,converged,0.619492371356,0,1,6.66133814775e-16
0.800000,0.76447163515,converged,0.621136257472,0,1,0
0.800000,0.766562847608,converged,0.622792714225,0,1,2.22044604925e-16
